"0006","אַבֵּד"
"0006","אָֽבְדָה"
"0006","אָבְדֶֽךָ"
"0006","אָבְדָה"
"0006","אָבְדָם"
"0006","אָבְדוּ"
"0006","אָבַד"
"0006","אָבַדְנוּ"
"0006","אָבַדְתְּ"
"0006","אָבַדְתִּי"
"0006","אָבַדְתָּ"
"0006","אָבָֽד"
"0006","אָבָֽדְנוּ"
"0006","אָבָֽדְתִּי"
"0006","אָבָֽדָה"
"0006","אָבָֽדוּ"
"0006","אָבָד"
"0006","אָבָדָה"
"0006","אָבֹד"
"0006","אֹֽבְדוֹת"
"0006","אֹבִידָה"
"0006","אֹבֵֽד"
"0006","אֹבֵד"
"0006","אֹבַד"
"0006","אוֹבֵד"
"0006","הֶאֱבַֽדְתָּ"
"0006","הַאֲבִיד"
"0006","הַאֲבִידוֹ"
"0006","הָאֹֽבְדִים"
"0006","הָאֹבְדוֹת"
"0006","הָאֹבֶדֶת"
"0006","וְֽהַאֲבַדְתָּ"
"0006","וְאִבַּד"
"0006","וְאִבַּדְתִּי"
"0006","וְאִבַּדְתֶּם"
"0006","וְאַבֵּד"
"0006","וְאָֽבְדָה"
"0006","וְאָֽבְדוּ"
"0006","וְאָבְדָה"
"0006","וְאָבְדוּ"
"0006","וְאָבַד"
"0006","וְאָבָֽדוּ"
"0006","וְהַֽאֲבַדְתִּי"
"0006","וְהַֽאַבַדְתָּם"
"0006","וְהַאֲבַדְתִּי"
"0006","וְהַאֲבַדְתִּיךְ"
"0006","וְהַאֲבַדְתִּיךָ"
"0006","וְהַאֲבַדְתָּ"
"0006","וְהֶֽאֱבִיד"
"0006","וְיֹאבְדוּ"
"0006","וְיֹאבֵֽדוּ"
"0006","וְתֹאבְדוּ"
"0006","וִֽיאַבֵּד"
"0006","וַֽיְאַבְּדֵם"
"0006","וַֽיְאַבְּדֽוּם"
"0006","וַאֲבַדְתֶּֽם"
"0006","וַאֲבַדְתֶּם"
"0006","וַיְאַבְּדֵם"
"0006","וַיֹּאבְדוּ"
"0006","וַתְּאַבֵּד"
"0006","וַתֹּאבַדְנָה"
"0006","וָֽאַבֶּדְךָ"
"0006","וּֽלְאַבְּדָֽם"
"0006","וּֽלְהַאֲבִֽיד"
"0006","וּבְאָבְדָם"
"0006","וּבַאֲבֹד"
"0006","וּלְאַבֵּד"
"0006","וּלְהַאֲבִיד"
"0006","יְאַבֵּד"
"0006","יְאַבֶּד"
"0006","יֹאבְדוּ"
"0006","יֹאבֵֽד"
"0006","יֹאבֵֽדוּ"
"0006","יֹאבֵד"
"0006","יֹאבֵדוּ"
"0006","יֹאבַד"
"0006","יאבדו"
"0006","לְאַבְּדֵנִי"
"0006","לְאַבְּדָֽם"
"0006","לְאַבְּדָם"
"0006","לְאַבֵּד"
"0006","לְאוֹבֵד"
"0006","לְהַֽאֲבִידוֹ"
"0006","לְהַאֲבִיד"
"0006","לְהַאֲבִידֵנוּ"
"0006","לְהַאֲבִידוֹ"
"0006","מְאַבְּדִים"
"0006","מַאֲבִיד"
"0006","נֹאבְדָה"
"0006","נֹאבֵֽד"
"0006","תֹאבֵדוּן"
"0006","תֹאבַד"
"0006","תְּאַבְּדֵֽם"
"0006","תְּאַבְּדוּן"
"0006","תְּאַבֵּד"
"0006","תְּאַבֵּדוּ"
"0006","תֹּאבֵֽד"
"0006","תֹּאבֵדֽוּן"
"0006","תֹּאבֵדוּ"
"0006","תֹּאבֵדוּן"
"0006","תֹּאבַד"
"0007","וְהוּבַד"
"0007","וּלְהוֹבָדָה"
"0007","יְהֹֽבְדוּן"
"0007","יֵאבַדוּ"
"0007","לְהוֹבָדָה"
"0007","תְּהוֹבֵד"
"0008","אֹבֵֽד"
"0009","אֲבֵדַת"
"0009","אֲבֵדָה"
"0009","הָאֲבֵדָה"
"0010","וַאֲבַדּוֹ"
"0010","ואבדה"
"0011","אֲבַדּוֹן"
"0011","בָּאֲבַדּֽוֹן"
"0011","וַאֲבַדּוֹן"
"0011","לָֽאֲבַדּֽוֹן"
"0012","וְאַבְדָן"
"0013","בְּאָבְדַן"
"0014","אֲבִיתֶֽם"
"0014","אֲבִיתֶם"
"0014","אָבִיתִי"
"0014","אָבָה"
"0014","אָבוּ"
"0014","אָבוּא"
"0014","אֹבִים"
"0014","הֲיֹאבֶה"
"0014","יֹאבֶה"
"0014","יֹאבוּ"
"0014","תֹאבֶֽה"
"0014","תֹאבֶה"
"0014","תֹאבוּ"
"0014","תֹּאבוּ"
"0014","תֹּבֵֽא"
"0015","אָבִי"
"0016","אֵבֶה"
"0017","אֲבוֹי"
"0018","אֲבוּסֶֽךָ"
"0018","אֵבוּס"
"0019","אִבְחַת"
"0020","הָֽאֲבַטִּחִים"
"0021","אֲבִי"
"0022","אֲבִיאֵֽל"
"0022","אֲבִיאֵל"
"0023","וַאֲבִיאָסָף"
"0024","אָבִיב"
"0024","הָֽאָבִיב"
"0024","הָאָבִֽיב"
"0024","הָאָבִיב"
"0026","אֲבִגָיִל"
"0026","אֲבִיגַיִל"
"0026","אֲבִיגַל"
"0026","אבוגיל"
"0026","בַּאֲבִיגַיִל"
"0026","וְלַאֲבִיגַיִל"
"0026","וַאֲבִיגַיִל"
"0026","וַאֲבִיגָיִל"
"0026","לַאֲֽבִיגַיִל"
"0026","לַאֲבִיגַיִל"
"0026","לַאֲבִיגַל"
"0026","לאביגל"
"0027","אֲבִידָן"
"0028","וַאֲבִידָע"
"0029","אֲבִיָּֽה"
"0029","אֲבִיָּה"
"0029","אֲבִיָּהוּ"
"0029","וַאֲבִיָּֽה"
"0029","וַאֲבִיָּה"
"0029","לַאֲבִיָּה"
"0030","אֲבִיהוּא"
"0030","וַאֲבִיהוּא"
"0031","וַאֲבִיהֽוּד"
"0032","אֲבִיהַיִל"
"0032","אֲבִיהָיִל"
"0032","אֲבִיחַיִל"
"0032","אֲבִיחָיִל"
"0033","אֲבִי"
"0033","הָֽעֶזְרִֽי"
"0033","הָֽעֶזְרִי"
"0033","הָעֶזְרִֽי"
"0034","אֶבְיֹנְךָ"
"0034","אֶבְיֹנִֽים"
"0034","אֶבְיֹנֵי"
"0034","אֶבְיֽוֹן"
"0034","אֶבְיוֹן"
"0034","אֶבְיוֹנִים"
"0034","אֶבְיוֹנֶיהָ"
"0034","הָֽאֶבְיוֹן"
"0034","הָאֶבְיֽוֹן"
"0034","וְאֶבְיֽוֹן"
"0034","וְאֶבְיוֹן"
"0034","וְאֶבְיוֹנִים"
"0034","וְאֶבְיוֹנֵי"
"0034","וְהָאֶבְיוֹנִים"
"0034","וּלְאֶבְיֹנְךָ"
"0034","לָֽאֶבְיֽוֹן"
"0034","לָֽאֶבְיוֹנִֽים"
"0034","לָֽאֶבְיוֹנִים"
"0034","לָאֶבְיֽוֹן"
"0034","לָאֶבְיוֹן"
"0034","לָאֶבְיוֹנִים"
"0035","הָֽאֲבִיּוֹנָה"
"0036","אֲבִיטוּב"
"0037","אֲבִיטָֽל"
"0037","לַאֲבִיטָל"
"0038","אֲבִיָּם"
"0039","אֲבִֽימָאֵל"
"0039","אֲבִימָאֵל"
"0040","אֲבִימֶֽלֶךְ"
"0040","אֲבִימֶלֶךְ"
"0040","אֲבִימֶּלֶךְ"
"0040","בַּאֲבִימֶֽלֶךְ"
"0040","בַּאֲבִימֶלֶךְ"
"0040","וַאֲבִימֶלֶךְ"
"0040","לַאֲבִימֶֽלֶךְ"
"0040","לַאֲבִימֶלֶךְ"
"0040","מֵאֲבִימֶלֶךְ"
"0041","אֲבִֽינָדָב"
"0041","אֲבִינָדָב"
"0041","וַאֲבִינָדָב"
"0042","אֲבִינֹֽעַם"
"0042","אֲבִינֹעַם"
"0043","אֶבְיָסָף"
"0043","וְאֶבְיָסָף"
"0044","אֲבִיעֶֽזֶר"
"0044","אֲבִיעֶזֶר"
"0045","אֲבִֽי"
"0045","עַלְבוֹן"
"0046","אֲבִיר"
"0046","לַאֲבִיר"
"0047","אַבִּיר"
"0047","אַבִּירִים"
"0047","אַבִּירֵי"
"0047","אַבִּירֶיךָ"
"0047","אַבִּירַי"
"0047","אַבִּירָֽיו"
"0047","אַבִּירָיו"
"0047","כַּאבִּיר"
"0047","כָּאֲבִּרִֽים"
"0048","אֲבִירָֽם"
"0048","בַּאֲבִירָם"
"0048","וְלַאֲבִירָם"
"0048","וַאֲבִירָֽם"
"0048","וַאֲבִירָם"
"0049","אֲבִישַׁג"
"0049","וַֽאֲבִישַׁג"
"0050","אֲבִישֽׁוּעַ"
"0050","אֲבִישׁוּעַ"
"0050","וַאֲבִישׁוּעַ"
"0051","אֲבִישׁוּר"
"0051","וַאֲבִישֽׁוּר"
"0052","אֲבִישַׁי"
"0052","אַבְשַׁי"
"0052","וְאַבְשַׁי"
"0052","וַאֲבִישַׁי"
"0053","אֲבִישָׁלֽוֹם"
"0053","אַבְשָׁלֹֽם"
"0053","אַבְשָׁלֹם"
"0053","אַבְשָׁלֽוֹם"
"0053","אַבְשָׁלוֹם"
"0053","בְּאַבְשָׁלֽוֹם"
"0053","וְאַבְשָׁלֹם"
"0053","וְאַבְשָׁלוֹם"
"0053","וּכְאַבְשָׁלוֹם"
"0053","וּלְאַבְשָׁלוֹם"
"0053","לְאַבְשָׁלֹֽם"
"0053","לְאַבְשָׁלֹם"
"0053","לְאַבְשָׁלֽוֹם"
"0053","לְאַבְשָׁלוֹם"
"0054","אֶבְיָתָֽר"
"0054","אֶבְיָתָר"
"0054","וְאֶבְיָתָר"
"0054","וּלְאֶבְיָתָר"
"0054","לְאֶבְיָתָר"
"0055","וַיִּֽתְאַבְּכוּ"
"0056","אָֽבְלוּ"
"0056","אָבְלָה"
"0056","אָבַל"
"0056","הִֽתְאַבְּלִי"
"0056","הִתְאַבֵּל"
"0056","הֶאֱבַלְתִּי"
"0056","הַמִּֽתְאַבְּלִים"
"0056","וְאָֽבְלוּ"
"0056","וְאָבְלוּ"
"0056","וְאָבַל"
"0056","וַיִּֽתְאַבְּלוּ"
"0056","וַיִּתְאַבֵּל"
"0056","וַיִּתְאַבָּלוּ"
"0056","וַיַּֽאֲבֶל"
"0056","וָאֶתְאַבְּלָה"
"0056","יִתְאַבָּל"
"0056","מִֽתְאַבְּלִים"
"0056","מִתְאַבֵּל"
"0056","מִתְאַבֶּלֶת"
"0056","תִּֽתְאַבְּלוּ"
"0056","תֶּאֱבַל"
"0056","תֶּאֱבָֽל"
"0057","אֲבֵלִֽים"
"0057","אֲבֵלִים"
"0057","אֲבֵלוֹת"
"0057","אָבֵל"
"0057","וְלַאֲבֵלָֽיו"
"0057","כַּאֲבֶל"
"0057","לַאֲבֵלֵי"
"0059","אָבֵל"
"0059","אָבֵלָה"
"0059","בְּאָבֵל"
"0059","בְּאָבֵלָה"
"0060","אֵֽבֶל"
"0060","אֵבֶל"
"0060","אֶבְלֵֽךְ"
"0060","אֶבְלָם"
"0060","הָאֵבֶל"
"0060","וְאֵבֶל"
"0060","וּמֵאֵבֶל"
"0060","כְּאֵבֶל"
"0060","לְאֵבֶל"
"0061","אֲבָל"
"0062","אָבֵל"
"0062","בֵּֽית"
"0062","מַעֲכָה"
"0063","אָבֵל"
"0063","הַשִּׁטִּים"
"0064","אָבֵל"
"0064","כְּרָמִים"
"0065","אָבֵל"
"0065","מְחוֹלָה"
"0065","מֵאָבֵל"
"0066","אָבֵל"
"0066","מָיִם"
"0067","אָבֵל"
"0067","מִצְרַיִם"
"0068","אֲבָנִֽים"
"0068","אֲבָנִים"
"0068","אֲבָנֶיהָ"
"0068","אֲבָנַיִךְ"
"0068","אֲבָנָֽיו"
"0068","אֲבָנָיו"
"0068","אֶֽבֶן"
"0068","אֶבֶן"
"0068","אַבְנֵי"
"0068","אַבְנֵיהֶֽם"
"0068","אַבְנוֹ"
"0068","אָֽבֶן"
"0068","אָבֶן"
"0068","בָֽאֲבָנִים"
"0068","בָאֲבָנִים"
"0068","בָאָֽבֶן"
"0068","בְּאֶבֶן"
"0068","בְּאַבְנֵי"
"0068","בָּֽאֲבָנִים"
"0068","בָּאֲבָנִֽים"
"0068","בָּאֲבָנִים"
"0068","בָּאֶבֶן"
"0068","בָּאָבֶן"
"0068","הָֽאֲבָנִים"
"0068","הָאֲבָנִים"
"0068","הָאֶבֶן"
"0068","וְאֶבֶן"
"0068","וְאַבְנֵי"
"0068","וְהָאֲבָנִים"
"0068","וְהָאֶבֶן"
"0068","וְלָאֶבֶן"
"0068","וַאֲבָנִים"
"0068","וַאֲבָנַיִךְ"
"0068","וָאֶבֶן"
"0068","וָאָֽבֶן"
"0068","וָאָבֶן"
"0068","וּבְאֶבֶן"
"0068","וּבָאֲבָנִֽים"
"0068","וּבָאֲבָנִים"
"0068","וּבָאֶבֶן"
"0068","וּלְאֶבֶן"
"0068","וּלְאַבְנֵי"
"0068","כְּאֶבֶן"
"0068","כְּאַבְנֵי"
"0068","כָּאֲבָנִים"
"0068","כָּאֶבֶן"
"0068","כָּאָבֶן"
"0068","לְאֶבֶן"
"0068","לְאַבְנֵי"
"0068","לְאָֽבֶן"
"0068","לְאָבֶן"
"0068","לָאֲבָנִים"
"0068","מֵאֶבֶן"
"0068","מֵאַבְנֵי"
"0069","אֶבֶן"
"0069","וְאַבְנָֽא"
"0069","וְאַבְנָא"
"0070","הָאָבְנָֽיִם"
"0070","הָאָבְנָיִם"
"0071","אבנה"
"0072","אֶבֶן"
"0072","הָאֶבֶן"
"0072","הָעֵזֶר"
"0072","הָעָזֶר"
"0072","מֵאֶבֶן"
"0073","אַבְנֵט"
"0073","אַבְנֵטִים"
"0073","בָּֽאַבְנֵט"
"0073","הָאַבְנֵט"
"0073","וְאַבְנֵֽטְךָ"
"0073","וְאַבְנֵט"
"0073","וּבְאַבְנֵט"
"0074","אֲבִינֵר"
"0074","אַבְנֵֽר"
"0074","אַבְנֵר"
"0074","וְאַבְנֵר"
"0074","לְאַבְנֵר"
"0075","אֲבוּסִֽים"
"0075","אָבוּס"
"0076","אֲבַעְבֻּעֹת"
"0077","וָאָֽבֶץ"
"0078","אִבְצָן"
"0079","בְּהֵֽאָבְקוֹ"
"0079","וַיֵּאָבֵק"
"0080","אֲבַק"
"0080","אֲבָקָם"
"0080","אָבָק"
"0080","כְּאָבָק"
"0080","כָּאָבָק"
"0080","לְאָבָק"
"0081","אַבְקַת"
"0082","יַֽאֲבֶר"
"0083","אֵבֶר"
"0083","הָאֵבֶר"
"0084","אֶבְרָה"
"0084","אֶבְרָתֽוֹ"
"0084","בְּאֶבְרָתוֹ"
"0084","וְאֶבְרוֹתֶיהָ"
"0085","אַבְרָהָֽם"
"0085","אַבְרָהָם"
"0085","וְאַבְרָהָם"
"0085","לְאַבְרָהָֽם"
"0085","לְאַבְרָהָם"
"0085","מֵֽאַבְרָהָם"
"0086","אַבְרֵךְ"
"0087","אַבְרָֽם"
"0087","אַבְרָם"
"0087","בְּאַבְרָם"
"0087","וְאַבְרָם"
"0087","וּלְאַבְרָם"
"0087","לְאַבְרָֽם"
"0087","לְאַבְרָם"
"0088","בְּאֹבֹֽת"
"0088","מֵאֹבֹת"
"0089","אָגֵא"
"0090","אֲגַג"
"0090","אֲגָג"
"0090","מֵֽאֲגַג"
"0091","הָֽאֲגָגִי"
"0091","הָאֲגָגִי"
"0092","אֲגֻדַּת"
"0092","אֲגֻדּוֹת"
"0092","וַאֲגֻדָּתוֹ"
"0092","לַאֲגֻדָּה"
"0093","אֱגוֹז"
"0094","אָגוּר"
"0095","לַאֲגוֹרַת"
"0096","אֶגְלֵי"
"0097","אֶגְלַיִם"
"0098","אֲגַם"
"0098","אַגְמֵיהֶם"
"0098","הָאֲגַמִּים"
"0098","וְאַגְמֵי"
"0098","וַאֲגַמִּים"
"0098","לַֽאֲגַם"
"0098","לַאֲגַם"
"0099","אַגְמֵי"
"0100","אַגְמוֹן"
"0100","וְאַגְמֹֽן"
"0100","וְאַגְמֽוֹן"
"0100","וְאַגְמוֹן"
"0100","כְּאַגְמֹן"
"0101","אַגַּן"
"0101","בָּאַגָּנֹת"
"0101","הָֽאַגָּנוֹת"
"0102","אֲגַפֶּיהָ"
"0102","אֲגַפֶּיךָ"
"0102","אֲגַפָּיו"
"0103","אָגְרָה"
"0103","אֹגֵר"
"0103","תֶאֱגֹר"
"0104","אִגְּרָה"
"0104","אִגַּרְתָּא"
"0105","אֲגַרְטְלֵי"
"0106","בְאֶגְרֹף"
"0106","בְּאֶגְרֹף"
"0107","אִגְּרֹתֵיהֶם"
"0107","אִגְּרוֹת"
"0107","אִגֶּרֶת"
"0107","בָּֽאִגְּרוֹת"
"0107","הָאִגֶּרֶת"
"0107","וְאִגֶּרֶת"
"0108","וְאֵד"
"0108","לְאֵדֽוֹ"
"0109","וְלַאֲדִיב"
"0110","וְאַדְבְּאֵל"
"0111","אֲדַד"
"0112","אִדּוֹ"
"0113","אֲֽדוֹנֵיהֶם"
"0113","אֲדֹֽנֵיהֶם"
"0113","אֲדֹֽנֵיכֶֽם"
"0113","אֲדֹֽנֵיכֶם"
"0113","אֲדֹנִֽי"
"0113","אֲדֹנִי"
"0113","אֲדֹנִים"
"0113","אֲדֹנֵי"
"0113","אֲדֹנֵיהֶֽם"
"0113","אֲדֹנֵיהֶם"
"0113","אֲדֹנֵיכֶֽם"
"0113","אֲדֹנֵיכֶם"
"0113","אֲדֹנֵינוּ"
"0113","אֲדֹנֵנוּ"
"0113","אֲדֹנֶֽיךָ"
"0113","אֲדֹנֶיהָ"
"0113","אֲדֹנֶיךָ"
"0113","אֲדֹנַי"
"0113","אֲדֹנַיִךְ"
"0113","אֲדֹנָֽיו"
"0113","אֲדֹנָי"
"0113","אֲדֹנָיו"
"0113","אֲדוֹן"
"0113","אֲדוֹנִים"
"0113","אֲדוֹנֵינוּ"
"0113","אֲדוֹנֶיהָ"
"0113","אָדוֹן"
"0113","אדנו"
"0113","בַּֽאדֹנִי"
"0113","הָֽאָדֹן"
"0113","הָֽאָדוֹן"
"0113","הָאֲדֹנִים"
"0113","הָאָדֹן"
"0113","הָאָדוֹן"
"0113","וַֽאדֹנִי"
"0113","וַאֲדֹנֵינוּ"
"0113","וַאדֹנִי"
"0113","וּלְאָדוֹן"
"0113","וַֽאדֹנִי"
"0113","כַּֽאדֹנָיו"
"0113","לְאָדוֹן"
"0113","לַֽאדֹנִי"
"0113","לַֽאדֹנֶיהָ"
"0113","לַֽאדֹנֶיךָ"
"0113","לַֽאדֹנָיו"
"0113","לַאֲדֹֽנֵיהֶם"
"0113","לַאֲדֹנֵי"
"0113","לַאֲדֹנֵיהֶם"
"0113","לַאֲדוֹן"
"0113","לַאדֹנִי"
"0113","לַאדֹנֶיךָ"
"0113","לַאדֹנָיו"
"0113","לַֽאדֹנִֽי"
"0113","לַֽאדֹנִי"
"0113","מֵֽאֲדֹנִי"
"0113","מֵאֲדֹנָֽיו"
"0114","אַדּוֹן"
"0115","אֲדוֹרַיִם"
"0116","אֱדַיִן"
"0116","בֵּאדַיִן"
"0116","וֶאֱדַיִן"
"0117","אַדִּיר"
"0117","אַדִּירִֽים"
"0117","אַדִּירִים"
"0117","אַדִּירֵי"
"0117","אַדִּירֵיהֶם"
"0117","אַדִּירֶיךָ"
"0117","אַדִּירָיו"
"0117","אַדִּירוֹ"
"0117","אַדִּרִים"
"0117","אַדִּרִם"
"0117","בְּאַדִּיר"
"0117","הָֽאַדִּירִים"
"0117","הָאַדִּירִים"
"0117","וְאַדִּֽירֵיהֶם"
"0117","וְאַדִּירֵי"
"0117","וְאַדִּרֵיהֶם"
"0117","לְאַדִּירִים"
"0117","מֵאַדִּירֵי"
"0118","אֲדַלְיָא"
"0119","אָדְמוּ"
"0119","הַמְאָדָּמִים"
"0119","יִתְאַדָּם"
"0119","יַאְדִּימוּ"
"0119","מְאָדָּם"
"0119","מְאָדָּמִים"
"0120","אָדָֽם"
"0120","אָדָם"
"0120","בְאָדָם"
"0120","בָֽאָדָם"
"0120","בְּאָדָם"
"0120","בָּֽאָדָם"
"0120","בָּאָדָֽם"
"0120","בָּאָדָם"
"0120","בָּֽאָדָם"
"0120","הָֽאָדָם"
"0120","הָאָדָֽם"
"0120","הָאָדָם"
"0120","הָֽאָדָֽם"
"0120","הָֽאָדָם"
"0120","וְאָדָֽם"
"0120","וְאָדָם"
"0120","וְהָאָדָם"
"0120","וּבְאָדָם"
"0120","וּבָֽאָדָם"
"0120","וּלְאָדָם"
"0120","כְּאָדָם"
"0120","לְאָדָם"
"0120","לְמֵאָדָם"
"0120","לָֽאָדָם"
"0120","לָאָדָֽם"
"0120","לָאָדָם"
"0120","מֵֽאָדָם"
"0120","מֵאָדָֽם"
"0120","מֵאָדָם"
"0120","מֵֽאָדָם"
"0121","אָדָם"
"0121","באדם"
"0121","וּלְאָדָם"
"0121","כְאָדָם"
"0121","כְּאָדָם"
"0121","מֵֽאָדָם"
"0122","אֲדֻמִּים"
"0122","אֲדֻמָּה"
"0122","אָדֹם"
"0122","הָאָדֹם"
"0122","וְאָדוֹם"
"0123","אֱדֽוֹם"
"0123","אֱדוֹם"
"0123","בֶאֱדוֹם"
"0123","בֶּֽאֱדוֹם"
"0123","בֶּאֱדֽוֹם"
"0123","בֶּאֱדוֹם"
"0123","וֶאֱדוֹם"
"0123","וּבֶאֱדוֹם"
"0123","לֶאֱדֽוֹם"
"0123","לֶאֱדוֹם"
"0123","מֵֽאֱדוֹם"
"0123","מֵאֱדוֹם"
"0124","אֹדֶם"
